day_of_week,dow_name,bin_of_day,bin_of_day_str,count,mean,min,max,stdev,sem,var,cv,skew,kurt,p25,p50,p75,p95,p99
2,Wed,14,14:00,39.000000,26.717949,18.000000,37.000000,5.505733,0.881623,30.313090,0.206069,0.105464,-0.836868,23.000000,26.000000,30.500000,36.000000,36.620000
2,Wed,15,15:00,39.000000,21.128205,13.000000,33.000000,4.461410,0.714397,19.904184,0.211159,0.577879,0.379007,18.500000,20.000000,23.000000,29.100000,31.860000
2,Wed,16,16:00,39.000000,19.358974,10.000000,32.000000,4.704349,0.753299,22.130904,0.243006,0.538860,0.146005,16.000000,18.000000,22.000000,27.100000,30.480000
2,Wed,17,17:00,39.000000,14.282051,5.000000,25.000000,3.865834,0.619029,14.944669,0.270678,0.719026,1.288632,12.000000,14.000000,16.000000,22.100000,24.240000
2,Wed,18,18:00,39.000000,8.538462,3.000000,15.000000,2.918599,0.467350,8.518219,0.341818,0.162922,-0.512536,6.000000,9.000000,10.000000,13.100000,14.620000
2,Wed,19,19:00,39.000000,5.794872,1.000000,11.000000,2.783216,0.445671,7.746289,0.480289,0.076527,-0.765046,4.000000,6.000000,8.000000,10.100000,11.000000
2,Wed,20,20:00,39.000000,3.384615,0.000000,8.000000,2.097811,0.335919,4.400810,0.619808,0.432123,-0.625771,2.000000,3.000000,4.500000,7.000000,7.620000
2,Wed,21,21:00,39.000000,2.410256,0.000000,6.000000,1.712461,0.274213,2.932524,0.710489,0.210751,-0.837623,1.000000,2.000000,3.500000,5.000000,5.620000
2,Wed,22,22:00,39.000000,1.025641,0.000000,3.000000,1.038399,0.166277,1.078273,1.012439,0.689878,-0.654924,0.000000,1.000000,2.000000,3.000000,3.000000
2,Wed,23,23:00,39.000000,0.923077,0.000000,3.000000,0.928627,0.148699,0.862348,1.006013,0.574297,-0.726733,0.000000,1.000000,2.000000,2.100000,3.000000
3,Thu,0,00:00,39.000000,0.538462,0.000000,2.000000,0.682339,0.109262,0.465587,1.267202,0.902060,-0.310438,0.000000,0.000000,1.000000,2.000000,2.000000
3,Thu,1,01:00,39.000000,0.487179,0.000000,2.000000,0.601393,0.096300,0.361673,1.234438,0.816647,-0.247605,0.000000,0.000000,1.000000,1.100000,2.000000
