category,datetime,category,datetime,arrivals,departures,occupancy,day_of_week,bin_of_day,bin_of_week
CAT,1996-01-23 01:00:00,CAT,1996-01-23 01:00:00,0.0,0.0,0.0,1,1,25
CAT,1996-01-23 02:00:00,CAT,1996-01-23 02:00:00,0.0,0.0,0.0,1,2,26
CAT,1996-01-23 03:00:00,CAT,1996-01-23 03:00:00,0.0,0.0,0.0,1,3,27
CAT,1996-01-23 04:00:00,CAT,1996-01-23 04:00:00,0.0,0.0,0.0,1,4,28
CAT,1996-01-23 05:00:00,CAT,1996-01-23 05:00:00,0.0,0.0,0.0,1,5,29
CAT,1996-01-23 06:00:00,CAT,1996-01-23 06:00:00,0.0,0.0,0.0,1,6,30
CAT,1996-01-23 07:00:00,CAT,1996-01-23 07:00:00,0.0,0.0,0.0,1,7,31
CAT,1996-01-23 08:00:00,CAT,1996-01-23 08:00:00,0.0,0.0,0.0,1,8,32
CAT,1996-01-23 09:00:00,CAT,1996-01-23 09:00:00,2.0,0.0,0.3333333333333333,1,9,33
CAT,1996-01-23 10:00:00,CAT,1996-01-23 10:00:00,6.0,2.0,3.6833333333333327,1,10,34
CAT,1996-01-23 11:00:00,CAT,1996-01-23 11:00:00,8.0,5.0,8.233333333333333,1,11,35
CAT,1996-01-23 12:00:00,CAT,1996-01-23 12:00:00,5.0,8.0,7.416666666666668,1,12,36
CAT,1996-01-23 13:00:00,CAT,1996-01-23 13:00:00,5.0,7.0,7.05,1,13,37
CAT,1996-01-23 14:00:00,CAT,1996-01-23 14:00:00,6.0,3.0,5.166666666666667,1,14,38
CAT,1996-01-23 15:00:00,CAT,1996-01-23 15:00:00,3.0,5.0,6.883333333333333,1,15,39
CAT,1996-01-23 16:00:00,CAT,1996-01-23 16:00:00,4.0,4.0,4.3500000000000005,1,16,40
CAT,1996-01-23 17:00:00,CAT,1996-01-23 17:00:00,3.0,4.0,5.216666666666667,1,17,41
CAT,1996-01-23 18:00:00,CAT,1996-01-23 18:00:00,2.0,4.0,3.716666666666667,1,18,42
CAT,1996-01-23 19:00:00,CAT,1996-01-23 19:00:00,4.0,2.0,2.1166666666666667,1,19,43
CAT,1996-01-23 20:00:00,CAT,1996-01-23 20:00:00,1.0,3.0,3.0666666666666664,1,20,44
CAT,1996-01-23 21:00:00,CAT,1996-01-23 21:00:00,0.0,1.0,1.25,1,21,45
CAT,1996-01-23 22:00:00,CAT,1996-01-23 22:00:00,0.0,1.0,0.6666666666666666,1,22,46
CAT,1996-01-23 23:00:00,CAT,1996-01-23 23:00:00,1.0,0.0,0.85,1,23,47
CAT,1996-01-24 00:00:00,CAT,1996-01-24 00:00:00,0.0,1.0,0.016666666666666666,2,0,48
CAT,1996-01-24 01:00:00,CAT,1996-01-24 01:00:00,0.0,0.0,0.0,2,1,49
CAT,1996-01-24 02:00:00,CAT,1996-01-24 02:00:00,0.0,0.0,0.0,2,2,50
CAT,1996-01-24 03:00:00,CAT,1996-01-24 03:00:00,0.0,0.0,0.0,2,3,51
CAT,1996-01-24 04:00:00,CAT,1996-01-24 04:00:00,0.0,0.0,0.0,2,4,52
CAT,1996-01-24 05:00:00,CAT,1996-01-24 05:00:00,0.0,0.0,0.0,2,5,53
CAT,1996-01-24 06:00:00,CAT,1996-01-24 06:00:00,0.0,0.0,0.0,2,6,54
CAT,1996-01-24 07:00:00,CAT,1996-01-24 07:00:00,0.0,0.0,0.0,2,7,55
CAT,1996-01-24 08:00:00,CAT,1996-01-24 08:00:00,2.0,1.0,0.8,2,8,56
CAT,1996-01-24 09:00:00,CAT,1996-01-24 09:00:00,5.0,1.0,2.6166666666666663,2,9,57
CAT,1996-01-24 10:00:00,CAT,1996-01-24 10:00:00,4.0,6.0,4.016666666666667,2,10,58
CAT,1996-01-24 11:00:00,CAT,1996-01-24 11:00:00,6.0,4.0,5.5,2,11,59
CAT,1996-01-24 12:00:00,CAT,1996-01-24 12:00:00,4.0,5.0,4.45,2,12,60
CAT,1996-01-24 13:00:00,CAT,1996-01-24 13:00:00,4.0,3.0,5.283333333333334,2,13,61
CAT,1996-01-24 14:00:00,CAT,1996-01-24 14:00:00,4.0,6.0,4.283333333333333,2,14,62
CAT,1996-01-24 15:00:00,CAT,1996-01-24 15:00:00,6.0,2.0,6.733333333333334,2,15,63
CAT,1996-01-24 16:00:00,CAT,1996-01-24 16:00:00,4.0,7.0,4.55,2,16,64
CAT,1996-01-24 17:00:00,CAT,1996-01-24 17:00:00,1.0,4.0,1.9,2,17,65
CAT,1996-01-24 18:00:00,CAT,1996-01-24 18:00:00,2.0,0.0,1.3,2,18,66
CAT,1996-01-24 19:00:00,CAT,1996-01-24 19:00:00,2.0,3.0,2.5666666666666664,2,19,67
CAT,1996-01-24 20:00:00,CAT,1996-01-24 20:00:00,0.0,1.0,1.0833333333333333,2,20,68
CAT,1996-01-24 21:00:00,CAT,1996-01-24 21:00:00,0.0,1.0,0.3333333333333333,2,21,69
CAT,1996-01-24 22:00:00,CAT,1996-01-24 22:00:00,0.0,0.0,0.0,2,22,70
CAT,1996-01-24 23:00:00,CAT,1996-01-24 23:00:00,0.0,0.0,0.0,2,23,71
CAT,1996-01-25 00:00:00,CAT,1996-01-25 00:00:00,0.0,0.0,0.0,3,0,72
CAT,1996-01-25 01:00:00,CAT,1996-01-25 01:00:00,0.0,0.0,0.0,3,1,73
CAT,1996-01-25 02:00:00,CAT,1996-01-25 02:00:00,0.0,0.0,0.0,3,2,74
CAT,1996-01-25 03:00:00,CAT,1996-01-25 03:00:00,0.0,0.0,0.0,3,3,75
CAT,1996-01-25 04:00:00,CAT,1996-01-25 04:00:00,0.0,0.0,0.0,3,4,76
CAT,1996-01-25 05:00:00,CAT,1996-01-25 05:00:00,0.0,0.0,0.0,3,5,77
CAT,1996-01-25 06:00:00,CAT,1996-01-25 06:00:00,0.0,0.0,0.0,3,6,78
CAT,1996-01-25 07:00:00,CAT,1996-01-25 07:00:00,0.0,0.0,0.0,3,7,79
CAT,1996-01-25 08:00:00,CAT,1996-01-25 08:00:00,1.0,0.0,0.5666666666666667,3,8,80
CAT,1996-01-25 09:00:00,CAT,1996-01-25 09:00:00,4.0,1.0,2.95,3,9,81
CAT,1996-01-25 10:00:00,CAT,1996-01-25 10:00:00,8.0,4.0,6.949999999999999,3,10,82
CAT,1996-01-25 11:00:00,CAT,1996-01-25 11:00:00,6.0,8.0,6.700000000000001,3,11,83
CAT,1996-01-25 12:00:00,CAT,1996-01-25 12:00:00,7.0,9.0,6.666666666666666,3,12,84
CAT,1996-01-25 13:00:00,CAT,1996-01-25 13:00:00,6.0,5.0,5.683333333333334,3,13,85
CAT,1996-01-25 14:00:00,CAT,1996-01-25 14:00:00,7.0,6.0,8.916666666666666,3,14,86
CAT,1996-01-25 15:00:00,CAT,1996-01-25 15:00:00,4.0,5.0,4.366666666666666,3,15,87
CAT,1996-01-25 16:00:00,CAT,1996-01-25 16:00:00,3.0,5.0,4.05,3,16,88
CAT,1996-01-25 17:00:00,CAT,1996-01-25 17:00:00,3.0,4.0,2.6166666666666667,3,17,89
CAT,1996-01-25 18:00:00,CAT,1996-01-25 18:00:00,2.0,2.0,1.2166666666666666,3,18,90
CAT,1996-01-25 19:00:00,CAT,1996-01-25 19:00:00,3.0,1.0,3.0333333333333337,3,19,91
CAT,1996-01-25 20:00:00,CAT,1996-01-25 20:00:00,1.0,3.0,3.2333333333333334,3,20,92
CAT,1996-01-25 21:00:00,CAT,1996-01-25 21:00:00,2.0,2.0,1.15,3,21,93
CAT,1996-01-25 22:00:00,CAT,1996-01-25 22:00:00,0.0,2.0,1.4166666666666665,3,22,94
CAT,1996-01-25 23:00:00,CAT,1996-01-25 23:00:00,1.0,0.0,0.25,3,23,95
CAT,1996-01-26 00:00:00,CAT,1996-01-26 00:00:00,0.0,1.0,0.75,4,0,96
CAT,1996-01-26 01:00:00,CAT,1996-01-26 01:00:00,0.0,0.0,0.0,4,1,97
CAT,1996-01-26 02:00:00,CAT,1996-01-26 02:00:00,0.0,0.0,0.0,4,2,98
CAT,1996-01-26 03:00:00,CAT,1996-01-26 03:00:00,0.0,0.0,0.0,4,3,99
CAT,1996-01-26 04:00:00,CAT,1996-01-26 04:00:00,0.0,0.0,0.0,4,4,100
CAT,1996-01-26 05:00:00,CAT,1996-01-26 05:00:00,0.0,0.0,0.0,4,5,101
CAT,1996-01-26 06:00:00,CAT,1996-01-26 06:00:00,0.0,0.0,0.0,4,6,102
CAT,1996-01-26 07:00:00,CAT,1996-01-26 07:00:00,0.0,0.0,0.0,4,7,103
CAT,1996-01-26 08:00:00,CAT,1996-01-26 08:00:00,4.0,0.0,0.5333333333333333,4,8,104
CAT,1996-01-26 09:00:00,CAT,1996-01-26 09:00:00,2.0,4.0,2.816666666666667,4,9,105
CAT,1996-01-26 10:00:00,CAT,1996-01-26 10:00:00,4.0,4.0,3.333333333333333,4,10,106
CAT,1996-01-26 11:00:00,CAT,1996-01-26 11:00:00,4.0,3.0,4.116666666666667,4,11,107
CAT,1996-01-26 12:00:00,CAT,1996-01-26 12:00:00,7.0,3.0,4.783333333333333,4,12,108
CAT,1996-01-26 13:00:00,CAT,1996-01-26 13:00:00,8.0,8.0,7.883333333333333,4,13,109
CAT,1996-01-26 14:00:00,CAT,1996-01-26 14:00:00,6.0,7.0,5.699999999999999,4,14,110
CAT,1996-01-26 15:00:00,CAT,1996-01-26 15:00:00,7.0,5.0,7.449999999999999,4,15,111
CAT,1996-01-26 16:00:00,CAT,1996-01-26 16:00:00,4.0,8.0,5.95,4,16,112
CAT,1996-01-26 17:00:00,CAT,1996-01-26 17:00:00,1.0,3.0,3.4,4,17,113
CAT,1996-01-26 18:00:00,CAT,1996-01-26 18:00:00,2.0,1.0,2.316666666666667,4,18,114
CAT,1996-01-26 19:00:00,CAT,1996-01-26 19:00:00,0.0,1.0,2.5,4,19,115
CAT,1996-01-26 20:00:00,CAT,1996-01-26 20:00:00,0.0,2.0,0.8333333333333334,4,20,116
CAT,1996-01-26 21:00:00,CAT,1996-01-26 21:00:00,0.0,0.0,0.0,4,21,117
CAT,1996-01-26 22:00:00,CAT,1996-01-26 22:00:00,0.0,0.0,0.0,4,22,118
CAT,1996-01-26 23:00:00,CAT,1996-01-26 23:00:00,1.0,0.0,0.15,4,23,119
CAT,1996-01-27 00:00:00,CAT,1996-01-27 00:00:00,1.0,1.0,1.3166666666666667,5,0,120
CAT,1996-01-27 01:00:00,CAT,1996-01-27 01:00:00,1.0,2.0,1.2333333333333334,5,1,121
CAT,1996-01-27 02:00:00,CAT,1996-01-27 02:00:00,0.0,0.0,0.0,5,2,122
CAT,1996-01-27 03:00:00,CAT,1996-01-27 03:00:00,0.0,0.0,0.0,5,3,123
CAT,1996-01-27 04:00:00,CAT,1996-01-27 04:00:00,0.0,0.0,0.0,5,4,124
CAT,1996-01-27 05:00:00,CAT,1996-01-27 05:00:00,1.0,0.0,0.23333333333333334,5,5,125
CAT,1996-01-27 06:00:00,CAT,1996-01-27 06:00:00,0.0,0.0,1.0,5,6,126
CAT,1996-01-27 07:00:00,CAT,1996-01-27 07:00:00,1.0,1.0,0.6666666666666666,5,7,127
CAT,1996-01-27 08:00:00,CAT,1996-01-27 08:00:00,1.0,1.0,0.5833333333333333,5,8,128
CAT,1996-01-27 09:00:00,CAT,1996-01-27 09:00:00,2.0,2.0,1.3833333333333333,5,9,129
CAT,1996-01-27 10:00:00,CAT,1996-01-27 10:00:00,3.0,3.0,1.7833333333333334,5,10,130
CAT,1996-01-27 11:00:00,CAT,1996-01-27 11:00:00,1.0,1.0,0.75,5,11,131
CAT,1996-01-27 12:00:00,CAT,1996-01-27 12:00:00,3.0,1.0,1.3833333333333335,5,12,132
CAT,1996-01-27 13:00:00,CAT,1996-01-27 13:00:00,1.0,4.0,1.8166666666666667,5,13,133
CAT,1996-01-27 14:00:00,CAT,1996-01-27 14:00:00,1.0,0.0,0.9166666666666666,5,14,134
CAT,1996-01-27 15:00:00,CAT,1996-01-27 15:00:00,0.0,1.0,0.16666666666666666,5,15,135
CAT,1996-01-27 16:00:00,CAT,1996-01-27 16:00:00,0.0,0.0,0.0,5,16,136
CAT,1996-01-27 17:00:00,CAT,1996-01-27 17:00:00,0.0,0.0,0.0,5,17,137
CAT,1996-01-27 18:00:00,CAT,1996-01-27 18:00:00,0.0,0.0,0.0,5,18,138
CAT,1996-01-27 19:00:00,CAT,1996-01-27 19:00:00,1.0,0.0,0.9,5,19,139
CAT,1996-01-27 20:00:00,CAT,1996-01-27 20:00:00,1.0,1.0,0.5666666666666667,5,20,140
CAT,1996-01-27 21:00:00,CAT,1996-01-27 21:00:00,0.0,1.0,0.16666666666666666,5,21,141
CAT,1996-01-27 22:00:00,CAT,1996-01-27 22:00:00,0.0,0.0,0.0,5,22,142
CAT,1996-01-27 23:00:00,CAT,1996-01-27 23:00:00,0.0,0.0,0.0,5,23,143
CAT,1996-01-28 00:00:00,CAT,1996-01-28 00:00:00,0.0,0.0,0.0,6,0,144
CAT,1996-01-28 01:00:00,CAT,1996-01-28 01:00:00,1.0,0.0,0.15,6,1,145
CAT,1996-01-28 02:00:00,CAT,1996-01-28 02:00:00,0.0,1.0,0.8333333333333334,6,2,146
CAT,1996-01-28 03:00:00,CAT,1996-01-28 03:00:00,0.0,0.0,0.0,6,3,147
CAT,1996-01-28 04:00:00,CAT,1996-01-28 04:00:00,0.0,0.0,0.0,6,4,148
CAT,1996-01-28 05:00:00,CAT,1996-01-28 05:00:00,0.0,0.0,0.0,6,5,149
CAT,1996-01-28 06:00:00,CAT,1996-01-28 06:00:00,0.0,0.0,0.0,6,6,150
CAT,1996-01-28 07:00:00,CAT,1996-01-28 07:00:00,1.0,0.0,0.65,6,7,151
CAT,1996-01-28 08:00:00,CAT,1996-01-28 08:00:00,0.0,1.0,0.4166666666666667,6,8,152
CAT,1996-01-28 09:00:00,CAT,1996-01-28 09:00:00,1.0,1.0,0.48333333333333334,6,9,153
CAT,1996-01-28 10:00:00,CAT,1996-01-28 10:00:00,0.0,0.0,0.0,6,10,154
CAT,1996-01-28 11:00:00,CAT,1996-01-28 11:00:00,1.0,1.0,0.65,6,11,155
CAT,1996-01-28 12:00:00,CAT,1996-01-28 12:00:00,1.0,0.0,0.65,6,12,156
CAT,1996-01-28 13:00:00,CAT,1996-01-28 13:00:00,2.0,1.0,1.3166666666666667,6,13,157
CAT,1996-01-28 14:00:00,CAT,1996-01-28 14:00:00,0.0,2.0,1.0833333333333335,6,14,158
CAT,1996-01-28 15:00:00,CAT,1996-01-28 15:00:00,0.0,0.0,0.0,6,15,159
CAT,1996-01-28 16:00:00,CAT,1996-01-28 16:00:00,0.0,0.0,0.0,6,16,160
CAT,1996-01-28 17:00:00,CAT,1996-01-28 17:00:00,1.0,0.0,0.15,6,17,161
CAT,1996-01-28 18:00:00,CAT,1996-01-28 18:00:00,0.0,0.0,1.0,6,18,162
CAT,1996-01-28 19:00:00,CAT,1996-01-28 19:00:00,0.0,1.0,0.08333333333333333,6,19,163
CAT,1996-01-28 20:00:00,CAT,1996-01-28 20:00:00,1.0,0.0,0.4,6,20,164
CAT,1996-01-28 21:00:00,CAT,1996-01-28 21:00:00,0.0,1.0,0.5,6,21,165
CAT,1996-01-28 22:00:00,CAT,1996-01-28 22:00:00,0.0,0.0,0.0,6,22,166
CAT,1996-01-28 23:00:00,CAT,1996-01-28 23:00:00,1.0,0.0,0.7333333333333333,6,23,167
CAT,1996-01-29 00:00:00,CAT,1996-01-29 00:00:00,0.0,1.0,0.25,0,0,0
CAT,1996-01-29 01:00:00,CAT,1996-01-29 01:00:00,0.0,0.0,0.0,0,1,1
CAT,1996-01-29 02:00:00,CAT,1996-01-29 02:00:00,0.0,0.0,0.0,0,2,2
CAT,1996-01-29 03:00:00,CAT,1996-01-29 03:00:00,0.0,0.0,0.0,0,3,3
CAT,1996-01-29 04:00:00,CAT,1996-01-29 04:00:00,0.0,0.0,0.0,0,4,4
CAT,1996-01-29 05:00:00,CAT,1996-01-29 05:00:00,0.0,0.0,0.0,0,5,5
CAT,1996-01-29 06:00:00,CAT,1996-01-29 06:00:00,0.0,0.0,0.0,0,6,6
CAT,1996-01-29 07:00:00,CAT,1996-01-29 07:00:00,0.0,0.0,0.0,0,7,7
CAT,1996-01-29 08:00:00,CAT,1996-01-29 08:00:00,2.0,1.0,0.6333333333333333,0,8,8
CAT,1996-01-29 09:00:00,CAT,1996-01-29 09:00:00,6.0,2.0,4.416666666666667,0,9,9
CAT,1996-01-29 10:00:00,CAT,1996-01-29 10:00:00,6.0,4.0,3.95,0,10,10
CAT,1996-01-29 11:00:00,CAT,1996-01-29 11:00:00,8.0,7.0,8.633333333333333,0,11,11
CAT,1996-01-29 12:00:00,CAT,1996-01-29 12:00:00,6.0,9.0,7.066666666666666,0,12,12
CAT,1996-01-29 13:00:00,CAT,1996-01-29 13:00:00,7.0,8.0,4.683333333333334,0,13,13
CAT,1996-01-29 14:00:00,CAT,1996-01-29 14:00:00,7.0,5.0,5.133333333333333,0,14,14
CAT,1996-01-29 15:00:00,CAT,1996-01-29 15:00:00,9.0,7.0,6.333333333333334,0,15,15
CAT,1996-01-29 16:00:00,CAT,1996-01-29 16:00:00,3.0,9.0,4.95,0,16,16
CAT,1996-01-29 17:00:00,CAT,1996-01-29 17:00:00,3.0,3.0,1.6999999999999997,0,17,17
CAT,1996-01-29 18:00:00,CAT,1996-01-29 18:00:00,2.0,2.0,2.316666666666667,0,18,18
CAT,1996-01-29 19:00:00,CAT,1996-01-29 19:00:00,2.0,2.0,2.1333333333333333,0,19,19
CAT,1996-01-29 20:00:00,CAT,1996-01-29 20:00:00,1.0,2.0,1.5,0,20,20
CAT,1996-01-29 21:00:00,CAT,1996-01-29 21:00:00,0.0,1.0,0.08333333333333333,0,21,21
CAT,1996-01-29 22:00:00,CAT,1996-01-29 22:00:00,2.0,1.0,0.9,0,22,22
CAT,1996-01-29 23:00:00,CAT,1996-01-29 23:00:00,0.0,1.0,0.4166666666666667,0,23,23
CAT,1996-01-30 00:00:00,CAT,1996-01-30 00:00:00,0.0,0.0,0.0,1,0,24
CAT,1996-01-30 01:00:00,CAT,1996-01-30 01:00:00,0.0,0.0,0.0,1,1,25
CAT,1996-01-30 02:00:00,CAT,1996-01-30 02:00:00,0.0,0.0,0.0,1,2,26
CAT,1996-01-30 03:00:00,CAT,1996-01-30 03:00:00,0.0,0.0,0.0,1,3,27
CAT,1996-01-30 04:00:00,CAT,1996-01-30 04:00:00,0.0,0.0,0.0,1,4,28
CAT,1996-01-30 05:00:00,CAT,1996-01-30 05:00:00,0.0,0.0,0.0,1,5,29
CAT,1996-01-30 06:00:00,CAT,1996-01-30 06:00:00,0.0,0.0,0.0,1,6,30
CAT,1996-01-30 07:00:00,CAT,1996-01-30 07:00:00,0.0,0.0,0.0,1,7,31
CAT,1996-01-30 08:00:00,CAT,1996-01-30 08:00:00,0.0,0.0,0.0,1,8,32
CAT,1996-01-30 09:00:00,CAT,1996-01-30 09:00:00,0.0,0.0,0.0,1,9,33
CAT,1996-01-30 10:00:00,CAT,1996-01-30 10:00:00,4.0,0.0,2.4499999999999997,1,10,34
CAT,1996-01-30 11:00:00,CAT,1996-01-30 11:00:00,5.0,5.0,5.433333333333334,1,11,35
CAT,1996-01-30 12:00:00,CAT,1996-01-30 12:00:00,6.0,3.0,5.416666666666667,1,12,36
CAT,1996-01-30 13:00:00,CAT,1996-01-30 13:00:00,4.0,7.0,5.7,1,13,37
CAT,1996-01-30 14:00:00,CAT,1996-01-30 14:00:00,5.0,6.0,5.866666666666667,1,14,38
CAT,1996-01-30 15:00:00,CAT,1996-01-30 15:00:00,1.0,3.0,2.6500000000000004,1,15,39
CAT,1996-01-30 16:00:00,CAT,1996-01-30 16:00:00,5.0,1.0,2.6,1,16,40
CAT,1996-01-30 17:00:00,CAT,1996-01-30 17:00:00,0.0,5.0,1.4166666666666667,1,17,41
CAT,1996-01-30 18:00:00,CAT,1996-01-30 18:00:00,0.0,0.0,0.0,1,18,42
CAT,1996-01-30 19:00:00,CAT,1996-01-30 19:00:00,1.0,0.0,0.7333333333333333,1,19,43
CAT,1996-01-30 20:00:00,CAT,1996-01-30 20:00:00,1.0,1.0,0.6499999999999999,1,20,44
CAT,1996-01-30 21:00:00,CAT,1996-01-30 21:00:00,0.0,1.0,0.6666666666666666,1,21,45
CAT,1996-01-30 22:00:00,CAT,1996-01-30 22:00:00,0.0,0.0,0.0,1,22,46
CAT,1996-01-30 23:00:00,CAT,1996-01-30 23:00:00,0.0,0.0,0.0,1,23,47
CAT,1996-01-31 00:00:00,CAT,1996-01-31 00:00:00,0.0,0.0,0.0,2,0,48
CAT,1996-01-31 01:00:00,CAT,1996-01-31 01:00:00,0.0,0.0,0.0,2,1,49
CAT,1996-01-31 02:00:00,CAT,1996-01-31 02:00:00,0.0,0.0,0.0,2,2,50
CAT,1996-01-31 03:00:00,CAT,1996-01-31 03:00:00,0.0,0.0,0.0,2,3,51
CAT,1996-01-31 04:00:00,CAT,1996-01-31 04:00:00,0.0,0.0,0.0,2,4,52
CAT,1996-01-31 05:00:00,CAT,1996-01-31 05:00:00,0.0,0.0,0.0,2,5,53
CAT,1996-01-31 06:00:00,CAT,1996-01-31 06:00:00,0.0,0.0,0.0,2,6,54
CAT,1996-01-31 07:00:00,CAT,1996-01-31 07:00:00,0.0,0.0,0.0,2,7,55
CAT,1996-01-31 08:00:00,CAT,1996-01-31 08:00:00,1.0,0.0,0.23333333333333334,2,8,56
CAT,1996-01-31 09:00:00,CAT,1996-01-31 09:00:00,3.0,3.0,2.716666666666667,2,9,57
CAT,1996-01-31 10:00:00,CAT,1996-01-31 10:00:00,7.0,1.0,4.050000000000001,2,10,58
CAT,1996-01-31 11:00:00,CAT,1996-01-31 11:00:00,4.0,7.0,4.8999999999999995,2,11,59
CAT,1996-01-31 12:00:00,CAT,1996-01-31 12:00:00,5.0,4.0,4.666666666666666,2,12,60
CAT,1996-01-31 13:00:00,CAT,1996-01-31 13:00:00,1.0,4.0,2.5,2,13,61
CAT,1996-01-31 14:00:00,CAT,1996-01-31 14:00:00,9.0,2.0,6.233333333333333,2,14,62
CAT,1996-01-31 15:00:00,CAT,1996-01-31 15:00:00,3.0,8.0,4.483333333333333,2,15,63
CAT,1996-01-31 16:00:00,CAT,1996-01-31 16:00:00,2.0,2.0,4.233333333333333,2,16,64
CAT,1996-01-31 17:00:00,CAT,1996-01-31 17:00:00,4.0,5.0,3.0333333333333337,2,17,65
CAT,1996-01-31 18:00:00,CAT,1996-01-31 18:00:00,2.0,3.0,1.55,2,18,66
CAT,1996-01-31 19:00:00,CAT,1996-01-31 19:00:00,0.0,1.0,1.5833333333333335,2,19,67
CAT,1996-01-31 20:00:00,CAT,1996-01-31 20:00:00,0.0,1.0,0.4166666666666667,2,20,68
CAT,1996-01-31 21:00:00,CAT,1996-01-31 21:00:00,0.0,0.0,0.0,2,21,69
CAT,1996-01-31 22:00:00,CAT,1996-01-31 22:00:00,2.0,0.0,1.75,2,22,70
CAT,1996-01-31 23:00:00,CAT,1996-01-31 23:00:00,0.0,1.0,1.25,2,23,71
CAT,1996-02-01 00:00:00,CAT,1996-02-01 00:00:00,1.0,1.0,1.15,3,0,72
CAT,1996-02-01 01:00:00,CAT,1996-02-01 01:00:00,0.0,1.0,0.75,3,1,73
CAT,1996-02-01 02:00:00,CAT,1996-02-01 02:00:00,0.0,0.0,0.0,3,2,74
CAT,1996-02-01 03:00:00,CAT,1996-02-01 03:00:00,0.0,0.0,0.0,3,3,75
CAT,1996-02-01 04:00:00,CAT,1996-02-01 04:00:00,0.0,0.0,0.0,3,4,76
CAT,1996-02-01 05:00:00,CAT,1996-02-01 05:00:00,1.0,0.0,0.9833333333333333,3,5,77
CAT,1996-02-01 06:00:00,CAT,1996-02-01 06:00:00,0.0,1.0,0.16666666666666666,3,6,78
CAT,1996-02-01 07:00:00,CAT,1996-02-01 07:00:00,0.0,0.0,0.0,3,7,79
CAT,1996-02-01 08:00:00,CAT,1996-02-01 08:00:00,1.0,0.0,0.48333333333333334,3,8,80
CAT,1996-02-01 09:00:00,CAT,1996-02-01 09:00:00,7.0,4.0,3.183333333333333,3,9,81
CAT,1996-02-01 10:00:00,CAT,1996-02-01 10:00:00,1.0,3.0,2.4166666666666665,3,10,82
CAT,1996-02-01 11:00:00,CAT,1996-02-01 11:00:00,9.0,2.0,5.633333333333334,3,11,83
CAT,1996-02-01 12:00:00,CAT,1996-02-01 12:00:00,3.0,7.0,5.633333333333334,3,12,84
CAT,1996-02-01 13:00:00,CAT,1996-02-01 13:00:00,5.0,5.0,4.366666666666666,3,13,85
CAT,1996-02-01 14:00:00,CAT,1996-02-01 14:00:00,5.0,5.0,5.35,3,14,86
CAT,1996-02-01 15:00:00,CAT,1996-02-01 15:00:00,2.0,3.0,4.583333333333333,3,15,87
CAT,1996-02-01 16:00:00,CAT,1996-02-01 16:00:00,1.0,4.0,3.15,3,16,88
CAT,1996-02-01 17:00:00,CAT,1996-02-01 17:00:00,4.0,1.0,1.5333333333333332,3,17,89
CAT,1996-02-01 18:00:00,CAT,1996-02-01 18:00:00,1.0,4.0,3.25,3,18,90
CAT,1996-02-01 19:00:00,CAT,1996-02-01 19:00:00,1.0,1.0,0.8333333333333334,3,19,91
CAT,1996-02-01 20:00:00,CAT,1996-02-01 20:00:00,3.0,1.0,2.45,3,20,92
CAT,1996-02-01 21:00:00,CAT,1996-02-01 21:00:00,0.0,3.0,1.0833333333333335,3,21,93
CAT,1996-02-01 22:00:00,CAT,1996-02-01 22:00:00,0.0,0.0,0.0,3,22,94
CAT,1996-02-01 23:00:00,CAT,1996-02-01 23:00:00,0.0,0.0,0.0,3,23,95
CAT,1996-02-02 00:00:00,CAT,1996-02-02 00:00:00,0.0,0.0,0.0,4,0,96
CAT,1996-02-02 01:00:00,CAT,1996-02-02 01:00:00,0.0,0.0,0.0,4,1,97
CAT,1996-02-02 02:00:00,CAT,1996-02-02 02:00:00,0.0,0.0,0.0,4,2,98
CAT,1996-02-02 03:00:00,CAT,1996-02-02 03:00:00,0.0,0.0,0.0,4,3,99
CAT,1996-02-02 04:00:00,CAT,1996-02-02 04:00:00,0.0,0.0,0.0,4,4,100
CAT,1996-02-02 05:00:00,CAT,1996-02-02 05:00:00,0.0,0.0,0.0,4,5,101
CAT,1996-02-02 06:00:00,CAT,1996-02-02 06:00:00,0.0,0.0,0.0,4,6,102
CAT,1996-02-02 07:00:00,CAT,1996-02-02 07:00:00,0.0,0.0,0.0,4,7,103
CAT,1996-02-02 08:00:00,CAT,1996-02-02 08:00:00,1.0,0.0,0.15,4,8,104
CAT,1996-02-02 09:00:00,CAT,1996-02-02 09:00:00,4.0,4.0,4.033333333333333,4,9,105
CAT,1996-02-02 10:00:00,CAT,1996-02-02 10:00:00,11.0,4.0,6.95,4,10,106
CAT,1996-02-02 11:00:00,CAT,1996-02-02 11:00:00,9.0,10.0,6.483333333333334,4,11,107
CAT,1996-02-02 12:00:00,CAT,1996-02-02 12:00:00,2.0,6.0,5.483333333333333,4,12,108
CAT,1996-02-02 13:00:00,CAT,1996-02-02 13:00:00,9.0,4.0,4.85,4,13,109
CAT,1996-02-02 14:00:00,CAT,1996-02-02 14:00:00,4.0,6.0,6.55,4,14,110
CAT,1996-02-02 15:00:00,CAT,1996-02-02 15:00:00,5.0,5.0,4.666666666666667,4,15,111
CAT,1996-02-02 16:00:00,CAT,1996-02-02 16:00:00,5.0,3.0,6.633333333333334,4,16,112
CAT,1996-02-02 17:00:00,CAT,1996-02-02 17:00:00,3.0,5.0,6.733333333333334,4,17,113
CAT,1996-02-02 18:00:00,CAT,1996-02-02 18:00:00,2.0,4.0,5.133333333333334,4,18,114
