PatType,TheDateTime,Arrivals,Exits,Occupancy,DayType,TheWeekDay,TheTime,TheDate,UsedIt,deltaArr,deltaExit,deltaOcc
IVT,35085.70833,0,0,0,Weekend,1,0.708333333,35085,-1,0,0,0
IVT,35085.75,1,0,0.2,Weekend,1,0.75,35085,-1,0,0,1.1019E-14
IVT,35085.79167,2,0,2.283333333,Weekend,1,0.791666667,35085,-1,0,1,-1
IVT,35085.83333,0,3,1,Weekend,1,0.833333333,35085,-1,0,-1,0
IVT,35085.875,1,0,0.283333333,Weekend,1,0.875,35085,-1,0,0,-2.70339E-14
IVT,35085.91667,0,1,0.5,Weekend,1,0.916666667,35085,-1,0,0,0
IVT,35085.95833,0,0,0,Weekend,1,0.958333333,35085,-1,0,0,0
IVT,35086,1,0,0.6,Weekday,2,0,35086,-1,0,0,-2.29816E-14
IVT,35086.04167,0,1,0.5,Weekday,2,0.041666667,35086,-1,0,0,0
IVT,35086.08333,0,0,0,Weekday,2,0.083333333,35086,-1,0,0,0
IVT,35086.125,0,0,0,Weekday,2,0.125,35086,-1,0,0,0
IVT,35086.16667,0,0,0,Weekday,2,0.166666667,35086,-1,0,0,0
IVT,35086.20833,1,0,0.016666667,Weekday,2,0.208333333,35086,-1,0,0,1.5099E-14
IVT,35086.25,7,0,5.183333333,Weekday,2,0.25,35086,-1,0,0,-9.76996E-15
IVT,35086.29167,4,6,7.033333333,Weekday,2,0.291666667,35086,-1,0,0,2.93099E-14
IVT,35086.33333,12,7,9.583333333,Weekday,2,0.333333333,35086,-1,1,1,1
IVT,35086.375,20,12,15.23333333,Weekday,2,0.375,35086,-1,0,1,0.666666667
IVT,35086.41667,18,18,18.9,Weekday,2,0.416666667,35086,-1,3,0,1.833333333
IVT,35086.45833,20,22,20.31666667,Weekday,2,0.458333333,35086,-1,-4,0,-3.5
IVT,35086.5,14,12,17.48333333,Weekday,2,0.5,35086,-1,2,-1,2
IVT,35086.54167,24,14,21.86666667,Weekday,2,0.541666667,35086,-1,-2,1,-1
IVT,35086.58333,20,21,29.48333333,Weekday,2,0.583333333,35086,-1,2,-1,0.833333333
IVT,35086.625,15,21,25.98333333,Weekday,2,0.625,35086,-1,-1,3,-1.833333333
IVT,35086.66667,10,14,18.2,Weekday,2,0.666666667,35086,-1,0,-2,-1
IVT,35086.70833,12,16,15.35,Weekday,2,0.708333333,35086,-1,-1,0,-1
IVT,35086.75,5,10,10.8,Weekday,2,0.75,35086,-1,0,-1,-1.01252E-13
IVT,35086.79167,3,7,6.166666667,Weekday,2,0.791666667,35086,-1,0,1,-1
IVT,35086.83333,0,5,2,Weekday,2,0.833333333,35086,-1,0,-2,0
IVT,35086.875,1,0,0.15,Weekday,2,0.875,35086,-1,0,0,2.29816E-14
IVT,35086.91667,0,1,0.666666667,Weekday,2,0.916666667,35086,-1,0,0,3.69704E-14
IVT,35086.95833,1,0,0.416666667,Weekday,2,0.958333333,35086,-1,0,0,3.70259E-14
IVT,35087,0,1,0.583333333,Weekday,3,0,35087,-1,0,0,-3.79696E-14
IVT,35087.04167,0,0,0,Weekday,3,0.041666667,35087,-1,0,0,0
IVT,35087.08333,0,0,0,Weekday,3,0.083333333,35087,-1,0,0,0
IVT,35087.125,0,0,0,Weekday,3,0.125,35087,-1,0,0,0
IVT,35087.16667,0,0,0,Weekday,3,0.166666667,35087,-1,0,0,0
IVT,35087.20833,0,0,0,Weekday,3,0.208333333,35087,-1,0,0,0
IVT,35087.25,0,0,0,Weekday,3,0.25,35087,-1,0,0,0
IVT,35087.29167,10,0,4.283333333,Weekday,3,0.291666667,35087,-1,0,0,2.93099E-14
IVT,35087.33333,3,6,8.933333333,Weekday,3,0.333333333,35087,-1,0,2,-1
IVT,35087.375,9,7,6.366666667,Weekday,3,0.375,35087,-1,2,-1,1.5
IVT,35087.41667,15,10,14.36666667,Weekday,3,0.416666667,35087,-1,1,0,2.25
IVT,35087.45833,16,15,15,Weekday,3,0.458333333,35087,-1,0,0,1.916666667
IVT,35087.5,17,12,18.35,Weekday,3,0.5,35087,-1,-2,0,-1
IVT,35087.54167,16,17,18.83333333,Weekday,3,0.541666667,35087,-1,0,0,0.25
IVT,35087.58333,15,13,20.55,Weekday,3,0.583333333,35087,-1,-1,1,-1.916666667
IVT,35087.625,11,15,16.56666667,Weekday,3,0.625,35087,-1,0,-2,-3.01981E-13
IVT,35087.66667,10,11,16.01666667,Weekday,3,0.666666667,35087,-1,1,1,-9.9476E-14
IVT,35087.70833,10,14,13.68333333,Weekday,3,0.708333333,35087,-1,-1,1,-2
IVT,35087.75,5,13,7.483333333,Weekday,3,0.75,35087,-1,0,-2,-1.30562E-13
IVT,35087.79167,4,5,3.166666667,Weekday,3,0.791666667,35087,-1,0,0,-7.99361E-14
IVT,35087.83333,0,3,0.666666667,Weekday,3,0.833333333,35087,-1,0,0,3.69704E-14
IVT,35087.875,1,0,0.283333333,Weekday,3,0.875,35087,-1,0,0,2.9976E-14
IVT,35087.91667,0,1,0.833333333,Weekday,3,0.916666667,35087,-1,0,0,-3.79696E-14
IVT,35087.95833,0,0,0,Weekday,3,0.958333333,35087,-1,0,0,0
IVT,35088,0,0,0,Weekday,4,0,35088,-1,0,0,0
IVT,35088.04167,0,0,0,Weekday,4,0.041666667,35088,-1,0,0,0
IVT,35088.08333,0,0,0,Weekday,4,0.083333333,35088,-1,0,0,0
IVT,35088.125,0,0,0,Weekday,4,0.125,35088,-1,0,0,0
IVT,35088.16667,0,0,0,Weekday,4,0.166666667,35088,-1,0,0,0
IVT,35088.20833,0,0,0,Weekday,4,0.208333333,35088,-1,0,0,0
IVT,35088.25,8,0,4.4,Weekday,4,0.25,35088,-1,0,0,9.76996E-15
IVT,35088.29167,3,5,7.85,Weekday,4,0.291666667,35088,-1,1,2,-0.25
IVT,35088.33333,14,6,8.116666667,Weekday,4,0.333333333,35088,-1,-1,-2,-0.75
IVT,35088.375,19,11,17.23333333,Weekday,4,0.375,35088,-1,0,2,-1
IVT,35088.41667,14,21,19.13333333,Weekday,4,0.416666667,35088,-1,3,-1,2.75
IVT,35088.45833,21,15,19.73333333,Weekday,4,0.458333333,35088,-1,-3,1,-1.75
IVT,35088.5,13,14,19.86666667,Weekday,4,0.5,35088,-1,0,-1,-1
IVT,35088.54167,17,17,17.85,Weekday,4,0.541666667,35088,-1,0,2,-1
IVT,35088.58333,10,14,19.25,Weekday,4,0.583333333,35088,-1,2,3,-1
IVT,35088.625,10,14,12.65,Weekday,4,0.625,35088,-1,-1,-4,-9.9476E-14
IVT,35088.66667,5,8,9.816666667,Weekday,4,0.666666667,35088,-1,-1,-2,4.9738E-14
IVT,35088.70833,4,7,8.7,Weekday,4,0.708333333,35088,-1,0,1,6.92779E-14
IVT,35088.75,2,6,3.25,Weekday,4,0.75,35088,-1,0,0,-1.10134E-13
IVT,35088.79167,1,2,1,Weekday,4,0.791666667,35088,-1,0,-1,0
IVT,35088.83333,0,1,0.416666667,Weekday,4,0.833333333,35088,-1,0,0,3.70259E-14
IVT,35088.875,0,0,0,Weekday,4,0.875,35088,-1,0,0,0
IVT,35088.91667,0,0,0,Weekday,4,0.916666667,35088,-1,0,0,0
IVT,35088.95833,0,0,0,Weekday,4,0.958333333,35088,-1,0,0,0
IVT,35089,0,0,0,Weekday,5,0,35089,-1,0,0,0
IVT,35089.04167,0,0,0,Weekday,5,0.041666667,35089,-1,0,0,0
IVT,35089.08333,0,0,0,Weekday,5,0.083333333,35089,-1,0,0,0
IVT,35089.125,0,0,0,Weekday,5,0.125,35089,-1,0,0,0
IVT,35089.16667,0,0,0,Weekday,5,0.166666667,35089,-1,0,0,0
IVT,35089.20833,1,0,0.4,Weekday,5,0.208333333,35089,-1,0,0,2.30371E-14
IVT,35089.25,5,0,3.816666667,Weekday,5,0.25,35089,-1,0,0,-5.9952E-14
IVT,35089.29167,3,4,4.966666667,Weekday,5,0.291666667,35089,-1,0,1,-3.9968E-14
IVT,35089.33333,12,8,6.5,Weekday,5,0.333333333,35089,-1,1,-1,1
IVT,35089.375,19,10,13.48333333,Weekday,5,0.375,35089,-1,-1,3,-2
IVT,35089.41667,12,12,15.35,Weekday,5,0.416666667,35089,-1,0,-2,-1
IVT,35089.45833,13,15,18.75,Weekday,5,0.458333333,35089,-1,1,0,1
IVT,35089.5,15,15,17.75,Weekday,5,0.5,35089,-1,-1,2,-1.98952E-13
IVT,35089.54167,9,11,14.88333333,Weekday,5,0.541666667,35089,-1,0,1,-3
IVT,35089.58333,11,14,10.25,Weekday,5,0.583333333,35089,-1,1,-3,1
IVT,35089.625,8,7,12.21666667,Weekday,5,0.625,35089,-1,-1,3,-3
IVT,35089.66667,8,12,8.766666667,Weekday,5,0.666666667,35089,-1,1,-3,1
IVT,35089.70833,8,8,7.033333333,Weekday,5,0.708333333,35089,-1,-1,-1,2.93099E-14
IVT,35089.75,0,7,5.083333333,Weekday,5,0.75,35089,-1,0,0,-1.49214E-13
IVT,35089.79167,0,0,1,Weekday,5,0.791666667,35089,-1,0,0,0
IVT,35089.83333,1,1,1.183333333,Weekday,5,0.833333333,35089,-1,0,0,4.996E-14
IVT,35089.875,0,1,0.166666667,Weekday,5,0.875,35089,-1,0,0,3.69982E-14
IVT,35089.91667,0,0,0,Weekday,5,0.916666667,35089,-1,0,0,0
IVT,35089.95833,0,0,0,Weekday,5,0.958333333,35089,-1,0,0,0
IVT,35090,0,0,0,Weekday,6,0,35090,-1,0,0,0
IVT,35090.04167,0,0,0,Weekday,6,0.041666667,35090,-1,0,0,0
IVT,35090.08333,0,0,0,Weekday,6,0.083333333,35090,-1,0,0,0
IVT,35090.125,0,0,0,Weekday,6,0.125,35090,-1,0,0,0
IVT,35090.16667,0,0,0,Weekday,6,0.166666667,35090,-1,0,0,0
IVT,35090.20833,1,0,0.2,Weekday,6,0.208333333,35090,-1,0,0,-4.49918E-14
IVT,35090.25,7,0,4.283333333,Weekday,6,0.25,35090,-1,0,0,2.93099E-14
IVT,35090.29167,5,4,8.366666667,Weekday,6,0.291666667,35090,-1,0,2,-2
IVT,35090.33333,14,12,9.45,Weekday,6,0.333333333,35090,-1,0,0,1.79412E-13
IVT,35090.375,21,11,15.5,Weekday,6,0.375,35090,-1,1,3,1
IVT,35090.41667,25,22,23.35,Weekday,6,0.416666667,35090,-1,1,-2,-1.25
IVT,35090.45833,21,19,25.68333333,Weekday,6,0.458333333,35090,-1,-1,-1,-2.166666667
IVT,35090.5,22,22,25.4,Weekday,6,0.5,35090,-1,1,-1,0.416666667
IVT,35090.54167,23,24,26.33333333,Weekday,6,0.541666667,35090,-1,-1,3,-1.166666667
IVT,35090.58333,15,21,20.23333333,Weekday,6,0.583333333,35090,-1,-1,-2,-0.833333333
IVT,35090.625,16,20,16.96666667,Weekday,6,0.625,35090,-1,0,2,-1
IVT,35090.66667,6,12,10.48333333,Weekday,6,0.666666667,35090,-1,0,-3,-1.98952E-13
IVT,35090.70833,7,8,8.466666667,Weekday,6,0.708333333,35090,-1,0,-1,-1.5099E-13
IVT,35090.75,3,4,6.85,Weekday,6,0.75,35090,-1,0,1,-2.04281E-14
IVT,35090.79167,0,5,3.5,Weekday,6,0.791666667,35090,-1,0,1,-2
IVT,35090.83333,0,2,0,Weekday,6,0.833333333,35090,-1,0,-2,0
IVT,35090.875,1,1,0.85,Weekday,6,0.875,35090,-1,0,0,9.09273E-14
IVT,35090.91667,0,0,0,Weekday,6,0.916666667,35090,-1,0,0,0
IVT,35090.95833,1,0,0.533333333,Weekday,6,0.958333333,35090,-1,0,0,2.9976E-14
IVT,35091,0,1,0.416666667,Weekend,7,0,35091,-1,0,0,3.70259E-14
IVT,35091.04167,0,0,0,Weekend,7,0.041666667,35091,-1,0,0,0
IVT,35091.08333,0,0,0,Weekend,7,0.083333333,35091,-1,0,0,0
IVT,35091.125,0,0,0,Weekend,7,0.125,35091,-1,0,0,0
IVT,35091.16667,1,0,0.933333333,Weekend,7,0.166666667,35091,-1,0,0,5.30687E-14
IVT,35091.20833,0,1,0.166666667,Weekend,7,0.208333333,35091,-1,0,0,3.69982E-14
IVT,35091.25,0,0,0,Weekend,7,0.25,35091,-1,0,0,0
IVT,35091.29167,4,1,2.4,Weekend,7,0.291666667,35091,-1,0,0,1.39888E-13
IVT,35091.33333,2,2,1.766666667,Weekend,7,0.333333333,35091,-1,0,1,-1
IVT,35091.375,2,3,2.716666667,Weekend,7,0.375,35091,-1,1,-1,0.75
IVT,35091.41667,4,3,3.683333333,Weekend,7,0.416666667,35091,-1,0,0,0.25
IVT,35091.45833,4,3,3.616666667,Weekend,7,0.458333333,35091,-1,-1,0,-1.30118E-13
IVT,35091.5,0,3,2,Weekend,7,0.5,35091,-1,0,1,-1
IVT,35091.54167,1,1,0.416666667,Weekend,7,0.541666667,35091,-1,0,-1,3.70259E-14
IVT,35091.58333,2,1,1.483333333,Weekend,7,0.583333333,35091,-1,0,1,-1.9984E-14
IVT,35091.625,0,2,0.666666667,Weekend,7,0.625,35091,-1,0,-1,3.69704E-14
IVT,35091.66667,0,0,0,Weekend,7,0.666666667,35091,-1,0,0,0
IVT,35091.70833,0,0,0,Weekend,7,0.708333333,35091,-1,0,0,0
IVT,35091.75,1,0,0.016666667,Weekend,7,0.75,35091,-1,0,0,1.5099E-14
IVT,35091.79167,1,1,1.25,Weekend,7,0.791666667,35091,-1,0,1,0
IVT,35091.83333,1,1,0.65,Weekend,7,0.833333333,35091,-1,0,-1,2.29816E-14
IVT,35091.875,0,1,0.25,Weekend,7,0.875,35091,-1,0,0,0
IVT,35091.91667,0,0,0,Weekend,7,0.916666667,35091,-1,0,0,0
IVT,35091.95833,1,0,0.333333333,Weekend,7,0.958333333,35091,-1,0,0,-3.80251E-14
IVT,35092,0,1,0.666666667,Weekend,1,0,35092,-1,0,0,3.69704E-14
IVT,35092.04167,0,0,0,Weekend,1,0.041666667,35092,-1,0,0,0
IVT,35092.08333,0,0,0,Weekend,1,0.083333333,35092,-1,0,0,0
IVT,35092.125,0,0,0,Weekend,1,0.125,35092,-1,0,0,0
IVT,35092.16667,1,0,0.066666667,Weekend,1,0.166666667,35092,-1,0,0,-5.31103E-14
IVT,35092.20833,0,0,1,Weekend,1,0.208333333,35092,-1,0,1,-1
IVT,35092.25,0,1,0,Weekend,1,0.25,35092,-1,0,-1,0
IVT,35092.29167,1,0,0.783333333,Weekend,1,0.291666667,35092,-1,0,0,2.9976E-14
IVT,35092.33333,0,1,0.333333333,Weekend,1,0.333333333,35092,-1,0,0,-3.80251E-14
IVT,35092.375,1,0,0.816666667,Weekend,1,0.375,35092,-1,0,1,-5.40679E-14
IVT,35092.41667,0,1,0,Weekend,1,0.416666667,35092,-1,0,-1,0
IVT,35092.45833,1,0,0.183333333,Weekend,1,0.458333333,35092,-1,0,0,5.29854E-14
IVT,35092.5,1,1,1.466666667,Weekend,1,0.5,35092,-1,0,1,-4.01901E-14
IVT,35092.54167,0,1,0,Weekend,1,0.541666667,35092,-1,0,-1,0
IVT,35092.58333,0,0,0,Weekend,1,0.583333333,35092,-1,0,0,0
IVT,35092.625,0,0,0,Weekend,1,0.625,35092,-1,0,0,0
IVT,35092.66667,1,0,0.833333333,Weekend,1,0.666666667,35092,-1,0,0,-3.79696E-14
IVT,35092.70833,0,1,0.416666667,Weekend,1,0.708333333,35092,-1,0,0,3.70259E-14
IVT,35092.75,0,0,0,Weekend,1,0.75,35092,-1,0,0,0
IVT,35092.79167,0,0,0,Weekend,1,0.791666667,35092,-1,0,0,0
IVT,35092.83333,1,1,0.716666667,Weekend,1,0.833333333,35092,-1,0,0,-3.09752E-14
IVT,35092.875,0,0,0,Weekend,1,0.875,35092,-1,0,0,0
IVT,35092.91667,0,0,0,Weekend,1,0.916666667,35092,-1,0,0,0
IVT,35092.95833,0,0,0,Weekend,1,0.958333333,35092,-1,0,0,0
IVT,35093,0,0,0,Weekday,2,0,35093,-1,0,0,0
IVT,35093.04167,0,0,0,Weekday,2,0.041666667,35093,-1,0,0,0
IVT,35093.08333,0,0,0,Weekday,2,0.083333333,35093,-1,0,0,0
IVT,35093.125,0,0,0,Weekday,2,0.125,35093,-1,0,0,0
IVT,35093.16667,0,0,0,Weekday,2,0.166666667,35093,-1,0,0,0
IVT,35093.20833,1,0,0.7,Weekday,2,0.208333333,35093,-1,0,0,-4.50751E-14
IVT,35093.25,7,0,4.316666667,Weekday,2,0.25,35093,-1,0,0,-5.9508E-14
IVT,35093.29167,5,6,7.016666667,Weekday,2,0.291666667,35093,-1,0,0,-1.09246E-13
IVT,35093.33333,12,7,9.766666667,Weekday,2,0.333333333,35093,-1,2,1,1.416666667
IVT,35093.375,18,15,16.1,Weekday,2,0.375,35093,-1,0,1,0.583333333
IVT,35093.41667,20,17,19.4,Weekday,2,0.416666667,35093,-1,-2,0,-1
IVT,35093.45833,21,18,18.13333333,Weekday,2,0.458333333,35093,-1,2,-1,2
IVT,35093.5,18,15,21.8,Weekday,2,0.5,35093,-1,-1,3,-1.75
IVT,35093.54167,20,21,22.68333333,Weekday,2,0.541666667,35093,-1,0,-4,0.5
IVT,35093.58333,17,17,22.61666667,Weekday,2,0.583333333,35093,-1,1,1,0.75
IVT,35093.625,13,15,23.25,Weekday,2,0.625,35093,-1,0,2,-1.5
IVT,35093.66667,16,15,19.61666667,Weekday,2,0.666666667,35093,-1,-2,0,-1.98952E-13
IVT,35093.70833,7,18,15.81666667,Weekday,2,0.708333333,35093,-1,0,-2,-1
IVT,35093.75,5,9,8.366666667,Weekday,2,0.75,35093,-1,0,-1,-1.29674E-13
IVT,35093.79167,4,5,6.1,Weekday,2,0.791666667,35093,-1,0,0,-1.50102E-13
IVT,35093.83333,0,6,2.916666667,Weekday,2,0.833333333,35093,-1,0,0,2.9754E-14
IVT,35093.875,0,0,0,Weekday,2,0.875,35093,-1,0,0,0
IVT,35093.91667,0,0,0,Weekday,2,0.916666667,35093,-1,0,0,0
IVT,35093.95833,0,0,0,Weekday,2,0.958333333,35093,-1,0,0,0
IVT,35094,0,0,0,Weekday,3,0,35094,-1,0,0,0
IVT,35094.04167,0,0,0,Weekday,3,0.041666667,35094,-1,0,0,0
IVT,35094.08333,0,0,0,Weekday,3,0.083333333,35094,-1,0,0,0
IVT,35094.125,0,0,0,Weekday,3,0.125,35094,-1,0,0,0
IVT,35094.16667,0,0,0,Weekday,3,0.166666667,35094,-1,0,0,0
IVT,35094.20833,0,0,0,Weekday,3,0.208333333,35094,-1,0,0,0
IVT,35094.25,1,0,0.283333333,Weekday,3,0.25,35094,-1,0,0,2.9976E-14
IVT,35094.29167,9,0,5.616666667,Weekday,3,0.291666667,35094,-1,1,0,1
IVT,35094.33333,6,7,9.283333333,Weekday,3,0.333333333,35094,-1,-1,4,-3
IVT,35094.375,15,12,9.783333333,Weekday,3,0.375,35094,-1,2,-4,1.5
IVT,35094.41667,25,16,19.2,Weekday,3,0.416666667,35094,-1,-2,1,-0.5
IVT,35094.45833,22,25,19.15,Weekday,3,0.458333333,35094,-1,2,-1,1
IVT,35094.5,23,17,21.43333333,Weekday,3,0.5,35094,-1,0,2,-1.916666667
IVT,35094.54167,11,18,20.6,Weekday,3,0.541666667,35094,-1,-2,1,-1.083333333
IVT,35094.58333,14,16,14.01666667,Weekday,3,0.583333333,35094,-1,1,-2,-2.00728E-13
IVT,35094.625,14,12,17.6,Weekday,3,0.625,35094,-1,-1,0,-1
IVT,35094.66667,8,12,15.51666667,Weekday,3,0.666666667,35094,-1,0,0,-1
IVT,35094.70833,8,11,10.6,Weekday,3,0.708333333,35094,-1,0,0,0
IVT,35094.75,2,7,5.933333333,Weekday,3,0.75,35094,-1,0,-1,4.9738E-14
IVT,35094.79167,3,5,4.95,Weekday,3,0.791666667,35094,-1,0,0,-4.9738E-14
IVT,35094.83333,0,1,2.5,Weekday,3,0.833333333,35094,-1,0,0,0
IVT,35094.875,0,2,1.25,Weekday,3,0.875,35094,-1,0,0,0
IVT,35094.91667,0,0,0,Weekday,3,0.916666667,35094,-1,0,0,0
IVT,35094.95833,1,0,0.333333333,Weekday,3,0.958333333,35094,-1,0,0,-3.80251E-14
IVT,35095,0,1,0.166666667,Weekday,4,0,35095,-1,0,0,3.69982E-14
IVT,35095.04167,0,0,0,Weekday,4,0.041666667,35095,-1,0,0,0
IVT,35095.08333,0,0,0,Weekday,4,0.083333333,35095,-1,0,0,0
IVT,35095.125,0,0,0,Weekday,4,0.125,35095,-1,0,0,0
IVT,35095.16667,0,0,0,Weekday,4,0.166666667,35095,-1,0,0,0
IVT,35095.20833,2,0,0.383333333,Weekday,4,0.208333333,35095,-1,0,0,7.04992E-15
IVT,35095.25,5,0,3.8,Weekday,4,0.25,35095,-1,0,0,-7.01661E-14
IVT,35095.29167,4,5,6.25,Weekday,4,0.291666667,35095,-1,0,1,-1
IVT,35095.33333,7,4,6.4,Weekday,4,0.333333333,35095,-1,0,-1,2.04281E-14
IVT,35095.375,16,6,13.05,Weekday,4,0.375,35095,-1,2,1,1.5
IVT,35095.41667,19,18,20.8,Weekday,4,0.416666667,35095,-1,-2,0,-0.5
IVT,35095.45833,20,16,22.6,Weekday,4,0.458333333,35095,-1,0,1,0
IVT,35095.5,13,20,21.03333333,Weekday,4,0.5,35095,-1,3,-1,2
IVT,35095.54167,19,14,23.1,Weekday,4,0.541666667,35095,-1,-2,0,1
IVT,35095.58333,13,20,19.06666667,Weekday,4,0.583333333,35095,-1,-1,1,-1
IVT,35095.625,13,13,13.95,Weekday,4,0.625,35095,-1,0,0,-1
IVT,35095.66667,6,11,11.6,Weekday,4,0.666666667,35095,-1,1,0,-1
IVT,35095.70833,5,8,7.55,Weekday,4,0.708333333,35095,-1,-1,-2,-7.01661E-14
IVT,35095.75,1,3,5.833333333,Weekday,4,0.75,35095,-1,0,0,-3.9968E-14
IVT,35095.79167,0,5,2,Weekday,4,0.791666667,35095,-1,0,0,0
IVT,35095.83333,0,0,0,Weekday,4,0.833333333,35095,-1,0,0,0
IVT,35095.875,0,0,0,Weekday,4,0.875,35095,-1,0,0,0
IVT,35095.91667,1,0,0.766666667,Weekday,4,0.916666667,35095,-1,0,1,1.40998E-14
IVT,35095.95833,1,1,0.633333333,Weekday,4,0.958333333,35095,-1,0,-1,6.99441E-15
IVT,35096,0,1,0.5,Weekday,5,0,35096,-1,0,0,0
IVT,35096.04167,0,0,0,Weekday,5,0.041666667,35096,-1,0,0,0
IVT,35096.08333,0,0,0,Weekday,5,0.083333333,35096,-1,0,0,0
IVT,35096.125,0,0,0,Weekday,5,0.125,35096,-1,0,0,0
IVT,35096.16667,0,0,0,Weekday,5,0.166666667,35096,-1,0,0,0
IVT,35096.20833,1,0,0.2,Weekday,5,0.208333333,35096,-1,0,0,-4.49918E-14
IVT,35096.25,5,0,3.733333333,Weekday,5,0.25,35096,-1,0,0,-1.30118E-13
IVT,35096.29167,4,4,7,Weekday,5,0.291666667,35096,-1,0,0,0
IVT,35096.33333,14,7,7.733333333,Weekday,5,0.333333333,35096,-1,0,1,-1.30562E-13
IVT,35096.375,21,12,17.08333333,Weekday,5,0.375,35096,-1,1,-1,1
IVT,35096.41667,21,19,24.15,Weekday,5,0.416666667,35096,-1,0,1,-0.083333333
IVT,35096.45833,25,26,25.36666667,Weekday,5,0.458333333,35096,-1,1,0,-0.583333333
IVT,35096.5,16,17,24.3,Weekday,5,0.5,35096,-1,-2,1,-2.333333333
IVT,35096.54167,16,16,19.96666667,Weekday,5,0.541666667,35096,-1,0,0,-1
IVT,35096.58333,7,14,18.11666667,Weekday,5,0.583333333,35096,-1,2,-2,1.833333333
IVT,35096.625,14,13,19.35,Weekday,5,0.625,35096,-1,0,1,0.083333333
IVT,35096.66667,6,10,14.88333333,Weekday,5,0.666666667,35096,-1,-2,1,-2.916666667
IVT,35096.70833,6,10,9.933333333,Weekday,5,0.708333333,35096,-1,0,0,-1
IVT,35096.75,0,6,3.083333333,Weekday,5,0.75,35096,-1,0,-1,-1
IVT,35096.79167,0,1,1,Weekday,5,0.791666667,35096,-1,0,-1,0
IVT,35096.83333,1,1,0.833333333,Weekday,5,0.833333333,35096,-1,0,0,-3.79696E-14
IVT,35096.875,0,1,0.25,Weekday,5,0.875,35096,-1,0,0,0
IVT,35096.91667,0,0,0,Weekday,5,0.916666667,35096,-1,0,0,0
IVT,35096.95833,0,0,0,Weekday,5,0.958333333,35096,-1,0,0,0
IVT,35097,0,0,0,Weekday,6,0,35097,-1,0,0,0
IVT,35097.04167,0,0,0,Weekday,6,0.041666667,35097,-1,0,0,0
IVT,35097.08333,0,0,0,Weekday,6,0.083333333,35097,-1,0,0,0
IVT,35097.125,0,0,0,Weekday,6,0.125,35097,-1,0,0,0
IVT,35097.16667,0,0,0,Weekday,6,0.166666667,35097,-1,0,0,0
IVT,35097.20833,0,0,0,Weekday,6,0.208333333,35097,-1,0,0,0
IVT,35097.25,9,0,3.433333333,Weekday,6,0.25,35097,-1,0,0,-1.79856E-13
IVT,35097.29167,5,6,9.366666667,Weekday,6,0.291666667,35097,-1,1,3,-0.833333333
IVT,35097.33333,16,13,9.283333333,Weekday,6,0.333333333,35097,-1,-1,0,-0.166666667
IVT,35097.375,21,13,12,Weekday,6,0.375,35097,-1,1,0,1
IVT,35097.41667,26,17,22.9,Weekday,6,0.416666667,35097,-1,-1,-2,-1
IVT,35097.45833,18,21,23.1,Weekday,6,0.458333333,35097,-1,3,0,3
IVT,35097.5,21,22,24.73333333,Weekday,6,0.5,35097,-1,-2,1,0
IVT,35097.54167,20,18,26.26666667,Weekday,6,0.541666667,35097,-1,0,1,-1
IVT,35097.58333,17,23,21.7,Weekday,6,0.583333333,35097,-1,-1,2,-2
IVT,35097.625,13,18,13.9,Weekday,6,0.625,35097,-1,0,-4,0
IVT,35097.66667,9,11,12.96666667,Weekday,6,0.666666667,35097,-1,0,1,-2
IVT,35097.70833,6,12,8.816666667,Weekday,6,0.708333333,35097,-1,1,-1,-0.083333333
IVT,35097.75,3,6,5.166666667,Weekday,6,0.75,35097,-1,-1,0,-1.916666667
IVT,35097.79167,1,4,2.65,Weekday,6,0.791666667,35097,-1,0,-1,-9.01501E-14
IVT,35097.83333,2,1,1.55,Weekday,6,0.833333333,35097,-1,0,0,-6.99441E-14
IVT,35097.875,1,2,2.083333333,Weekday,6,0.875,35097,-1,0,0,6.9722E-14
IVT,35097.91667,0,1,0.166666667,Weekday,6,0.916666667,35097,-1,0,0,3.69982E-14
IVT,35097.95833,0,0,0,Weekday,6,0.958333333,35097,-1,0,0,0
IVT,35098,0,0,0,Weekend,7,0,35098,-1,0,0,0
IVT,35098.04167,0,0,0,Weekend,7,0.041666667,35098,-1,0,0,0
IVT,35098.08333,0,0,0,Weekend,7,0.083333333,35098,-1,0,0,0
IVT,35098.125,0,0,0,Weekend,7,0.125,35098,-1,0,0,0
IVT,35098.16667,0,0,0,Weekend,7,0.166666667,35098,-1,0,0,0
IVT,35098.20833,0,0,0,Weekend,7,0.208333333,35098,-1,0,0,0
IVT,35098.25,0,0,0,Weekend,7,0.25,35098,-1,0,0,0
IVT,35098.29167,3,1,1.966666667,Weekend,7,0.291666667,35098,-1,0,1,-4.01901E-14
IVT,35098.33333,4,2,2.166666667,Weekend,7,0.333333333,35098,-1,0,0,-7.99361E-14
IVT,35098.375,5,5,3.116666667,Weekend,7,0.375,35098,-1,0,-1,-9.76996E-15
IVT,35098.41667,4,2,5.066666667,Weekend,7,0.416666667,35098,-1,0,1,-5.9508E-14
IVT,35098.45833,3,5,4.583333333,Weekend,7,0.458333333,35098,-1,1,-1,1
IVT,35098.5,2,3,3.75,Weekend,7,0.5,35098,-1,0,2,-1.25
IVT,35098.54167,2,4,1.75,Weekend,7,0.541666667,35098,-1,-1,-2,-0.75
